CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
0.0,0.0,1.0,0.44,0.0,2.75,0.44,4.07,0.55,0.0,10.57,2.12,3.0,0.88,3.07,1.44,2.35,0.56,2.32,0.56,1.0,0.56,0.0,1.44,0.0,0
0.0,0.05,1.0,0.0,0.95,1.0,0.0,0.95,1.85,0.0,2.89,1.0,2.84,0.05,1.89,0.95,1.89,0.95,2.52,0.95,1.0,0.0,0.0,3.0,0.95,0
0.0,0.0,1.0,1.48,0.72,1.0,0.0,0.24,1.73,0.0,1.52,1.24,2.52,0.0,0.76,1.0,0.69,0.24,1.31,0.24,1.0,0.0,0.0,1.76,0.48,0
0.0,0.0,1.72,0.0,0.0,1.0,0.0,0.55,0.73,0.0,3.28,2.0,3.17,0.0,6.89,1.0,6.2,2.0,3.69,1.72,1.0,0.0,0.0,3.72,0.28,0
3.44,0.0,1.57,3.44,1.72,1.0,0.0,2.57,0.66,0.57,10.3,2.57,1.0,0.0,2.28,1.0,3.14,1.43,3.7,1.0,1.0,0.57,0.0,3.0,2.15,0
0.18,0.54,1.0,0.54,0.0,1.54,0.0,2.98,0.7,0.0,6.52,2.64,2.64,0.72,0.36,1.18,2.68,0.82,1.71,1.0,1.0,1.0,0.0,1.0,0.18,0
0.0,0.0,1.0,0.0,0.42,1.0,0.28,1.72,1.39,0.0,6.3,1.0,3.0,0.0,3.72,1.0,2.67,1.0,1.44,1.0,1.0,0.0,0.0,2.72,0.0,0
0.0,0.0,1.0,0.0,1.45,1.0,0.97,0.0,3.02,6.7,1.48,1.0,3.52,0.0,9.21,1.0,4.85,4.61,12.58,12.33,1.0,0.0,0.0,1.52,0.52,0
20.72,0.0,1.94,0.0,0.0,1.0,0.94,1.88,0.06,0.0,29.26,2.88,2.88,0.0,15.07,1.0,3.22,0.94,5.22,1.0,1.0,1.0,0.0,2.88,0.94,0
21.84,0.0,1.84,0.0,0.0,1.16,1.32,2.49,0.06,0.32,30.68,3.32,2.68,0.0,16.65,1.16,3.6,0.84,5.64,0.84,1.0,1.0,0.0,2.68,1.0,0
0.0,0.0,1.0,0.92,0.0,1.0,0.0,1.08,0.63,0.0,4.0,1.0,3.77,1.85,1.92,1.08,2.71,0.0,2.73,1.0,1.0,0.0,0.0,1.08,0.0,0
3.59,0.24,2.0,1.44,12.17,4.16,5.64,7.04,1.02,0.76,19.11,4.0,2.52,0.48,14.87,1.48,3.91,0.0,6.78,0.0,1.0,0.1,0.24,2.24,5.48,0
0.77,0.0,0.77,0.77,2.3,1.0,2.3,3.07,1.85,2.3,3.84,2.3,1.0,0.46,3.84,1.77,5.89,1.54,8.32,3.07,0.77,0.38,0.0,4.07,1.0,0
0.0,0.0,1.84,0.0,0.49,1.0,0.33,0.0,1.53,0.0,2.84,1.84,3.84,0.0,7.02,1.0,6.38,1.84,3.31,1.84,1.0,0.0,0.0,3.51,0.0,0
0.0,0.0,1.0,0.0,1.51,1.0,0.0,0.51,0.54,0.0,4.58,1.51,2.0,1.02,1.0,1.0,4.73,1.02,1.7,1.0,1.0,0.0,0.0,2.53,0.51,0
0.0,0.0,0.02,0.0,0.14,1.01,0.03,0.07,6.62,0.01,0.08,0.03,1.02,0.99,0.05,1.0,0.03,0.0,0.06,0.0,0.01,0.0,0.0,1.01,0.04,0
0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.83,0.0,5.0,1.0,1.0,1.0,1.0,2.0,1.6,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.83,0.0,5.0,1.0,1.0,1.0,1.0,2.0,1.6,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0
1.57,0.0,1.0,1.0,1.85,1.0,1.85,2.28,0.57,1.28,5.0,2.43,1.57,0.0,5.0,1.43,5.15,2.57,7.32,2.85,1.0,0.64,0.0,3.28,1.0,0
1.27,0.0,1.0,0.0,0.55,1.0,0.0,0.55,1.32,0.0,3.27,1.82,3.45,0.0,2.45,1.0,13.83,1.27,3.52,1.55,1.0,0.0,0.0,1.27,0.0,0
0.0,0.0,1.0,25.96,3.05,1.0,0.47,3.05,0.7,0.0,6.29,1.0,2.0,0.0,2.24,1.0,1.06,0.0,1.34,0.24,1.0,0.24,0.0,1.76,0.0,0
0.0,0.0,1.0,0.36,0.36,1.0,0.0,1.88,0.75,0.0,3.52,1.12,1.0,0.0,0.88,1.88,2.32,0.12,2.66,1.0,1.0,0.0,0.0,1.88,0.24,0
20.54,0.0,1.93,0.07,0.07,1.0,1.0,1.93,0.11,0.0,29.1,2.93,2.93,0.0,15.2,1.0,3.41,1.15,5.43,1.07,1.0,0.98,0.0,2.93,1.0,0
0.0,0.0,1.0,0.0,0.67,1.0,0.0,1.3,0.98,0.0,3.59,1.0,1.67,1.96,1.0,1.0,6.14,0.65,1.97,1.67,1.0,0.0,0.0,2.3,0.0,0
0.0,0.5,1.0,0.17,0.0,1.0,0.0,3.5,0.54,0.0,9.66,1.0,1.17,4.99,0.83,1.17,15.97,1.66,1.98,1.0,1.0,0.0,0.0,4.5,0.34,0
0.0,0.0,1.0,0.0,0.0,1.0,0.77,2.03,0.88,0.0,4.03,1.0,1.0,0.0,1.74,1.0,2.82,1.74,2.55,1.49,1.0,0.0,0.0,2.26,0.26,0
0.4,0.93,1.07,0.4,0.2,1.0,0.0,0.2,4.95,0.07,1.94,1.13,0.07,0.93,0.07,0.07,0.21,0.07,0.25,0.07,1.0,0.07,0.0,3.0,0.2,0
0.21,0.0,2.0,0.64,14.51,2.11,2.79,7.15,1.2,0.89,9.15,3.89,2.79,0.0,8.56,1.11,4.26,0.0,6.45,0.11,1.0,0.04,0.0,2.21,5.11,0
1.15,0.0,1.0,0.3,0.0,1.44,0.74,1.03,1.52,0.0,5.95,1.15,3.7,0.0,4.03,1.15,2.1,0.85,3.3,1.0,1.0,0.0,0.0,1.44,0.0,0
0.0,0.98,1.0,0.0,1.02,1.0,0.0,6.92,0.46,0.0,14.77,1.98,1.02,0.0,9.84,1.0,3.22,1.02,3.46,1.0,1.0,0.98,0.0,3.0,2.98,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.28,0.73,0.0,4.0,2.72,2.44,0.0,1.13,1.0,2.71,1.28,2.31,1.0,1.0,0.72,0.0,1.56,0.28,0
12.41,0.0,1.56,0.0,0.0,1.0,1.44,1.13,0.3,0.0,19.23,2.13,2.56,0.0,10.33,1.0,2.47,0.56,3.75,1.0,1.0,1.0,0.0,2.13,0.56,0
0.0,0.0,1.0,0.89,0.0,1.0,0.0,0.21,2.15,0.0,2.21,1.0,2.79,0.0,0.89,1.0,0.05,0.0,0.55,0.11,1.0,0.0,0.0,2.0,0.0,0
1.93,0.0,1.0,0.93,1.07,1.07,0.93,1.33,0.79,0.0,6.72,1.93,2.0,0.0,4.93,1.07,3.2,2.8,4.56,1.87,1.0,0.7,0.0,1.93,1.07,0
0.0,1.82,1.0,0.0,1.09,1.0,1.64,0.0,0.65,0.0,14.92,1.36,1.64,0.73,3.36,1.0,1.75,0.0,1.97,1.0,1.0,0.64,0.0,1.0,1.09,0
0.0,0.0,1.0,0.0,0.23,1.0,0.77,0.9,1.05,0.77,4.68,1.0,2.23,0.23,3.32,1.0,2.28,0.68,3.77,1.77,1.0,0.0,0.0,2.45,3.0,0
0.47,0.0,1.24,1.42,0.47,1.47,0.24,0.0,3.11,0.0,1.24,1.47,3.29,0.0,7.11,1.24,1.72,0.0,1.79,1.0,1.0,0.09,0.0,1.71,2.19,0
0.0,0.0,1.0,0.0,1.07,1.0,0.0,1.53,1.53,0.0,3.47,1.93,3.0,0.53,1.07,1.0,4.01,1.53,2.77,1.0,1.0,0.47,0.0,2.6,0.0,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.62,0.0,4.0,1.0,4.0,2.0,2.0,1.0,2.75,0.0,2.75,1.0,1.0,0.0,0.0,1.0,0.0,0
20.78,0.12,1.94,0.06,0.12,1.12,0.94,1.94,0.07,0.24,29.24,2.88,2.94,0.06,15.09,1.0,3.41,1.06,5.29,1.0,1.0,0.94,0.0,3.0,0.94,0
0.4,0.0,1.0,0.0,0.0,1.0,0.0,1.81,0.64,0.0,91.62,1.4,1.0,0.0,1.6,1.4,2.99,1.6,3.05,2.0,1.0,0.0,0.0,1.6,1.21,0
1.58,0.0,1.0,0.0,1.17,1.0,0.0,1.17,0.3,0.0,4.0,4.0,2.0,2.91,0.58,1.0,27.92,1.58,3.52,2.58,1.0,0.42,0.0,1.58,0.0,0
0.0,0.0,1.0,7.76,1.68,1.0,0.0,0.91,0.73,0.0,1.6,1.0,2.0,0.0,2.0,1.0,0.23,0.0,3.38,3.09,1.0,0.0,0.0,2.77,0.0,0
0.0,0.0,0.78,0.0,0.0,1.0,0.0,0.78,2.36,0.0,2.34,0.78,1.0,0.44,1.56,1.0,2.34,1.56,1.87,1.56,0.78,0.0,0.0,1.78,0.22,0
0.13,0.13,1.0,0.07,2.93,1.13,1.87,0.07,4.89,0.27,2.0,1.0,2.93,0.07,1.93,1.0,1.62,1.07,1.55,1.0,1.0,0.0,0.0,1.13,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.22,1.22,0.71,0.0,9.56,1.22,2.0,0.78,1.99,1.78,2.29,1.0,1.93,1.0,1.0,0.0,0.0,2.22,0.44,0
0.0,0.0,0.28,0.0,0.0,1.0,0.28,0.0,5.13,0.28,1.11,0.28,1.28,0.72,1.11,1.0,0.39,0.0,1.16,0.55,0.28,0.0,0.0,1.28,0.83,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.1,0.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7,0.77,0.59,5.52,1.7,2.0,0.7,2.19,1.0,1.11,0.0,3.54,2.48,1.0,0.0,0.0,2.3,0.89,0
0.0,0.0,1.0,0.0,0.21,1.0,0.79,0.21,1.22,0.79,3.79,1.0,2.21,0.0,3.58,1.0,1.52,0.21,3.88,1.79,1.0,0.0,0.0,2.21,2.58,0
0.0,0.0,1.0,0.0,0.0,1.0,0.47,0.0,0.69,0.47,95.68,1.0,2.53,0.0,2.47,1.0,1.31,0.0,2.33,0.93,1.0,0.0,0.0,2.0,2.07,0
0.0,0.0,1.0,0.0,0.0,2.03,0.49,1.03,0.68,0.49,6.57,1.51,2.0,0.0,4.51,2.03,1.66,0.0,3.84,1.49,1.0,0.51,0.0,1.49,1.46,0
0.0,0.0,1.0,0.0,0.52,1.0,1.44,2.39,0.79,0.0,3.35,1.0,1.52,0.0,1.0,1.0,1.09,0.48,2.48,1.04,1.0,0.0,0.0,1.96,0.48,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.32,1.75,1.88,1.0,1.88,0.0,4.39,1.0,0.0,0.0,5.82,5.39,1.0,0.12,0.0,2.75,2.63,0
0.0,7.52,1.0,0.0,0.12,1.0,0.0,0.12,3.51,0.0,7.7,1.0,0.18,1.0,0.12,0.06,0.32,0.12,0.57,0.06,1.0,0.0,0.0,2.12,0.0,0
0.0,0.0,1.0,0.0,0.0,1.43,1.29,0.86,0.95,1.14,8.87,1.0,2.43,0.0,4.57,1.43,0.48,0.0,4.35,3.42,1.0,0.0,0.0,2.57,2.14,0
9.16,0.58,1.58,3.5,0.0,6.83,8.16,2.33,0.29,0.0,29.64,4.0,1.42,4.09,25.06,2.17,3.76,0.42,5.15,0.83,1.0,0.65,0.58,2.17,4.08,1
0.0,0.0,1.0,0.0,1.26,1.0,1.42,1.16,2.38,0.0,5.48,1.58,2.42,0.0,6.06,1.0,1.93,1.0,2.22,1.0,1.0,0.0,0.0,2.16,1.16,0
0.0,0.0,1.0,0.0,2.09,1.0,0.3,0.0,1.03,0.3,1.91,1.0,3.4,0.0,1.21,1.0,0.42,0.0,1.97,1.3,1.0,0.0,0.0,2.7,0.91,0
0.0,9.86,1.0,0.0,5.22,1.0,0.0,0.84,6.39,0.0,11.54,1.0,0.42,0.58,1.16,0.42,4.31,0.0,0.93,0.42,1.0,0.0,0.0,2.58,0.58,0
0.0,0.0,1.0,0.0,0.0,1.0,2.32,3.87,0.37,0.0,45.25,1.0,1.45,0.0,1.23,1.0,2.0,0.77,2.78,0.0,1.0,0.0,0.0,2.77,1.45,0
0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.68,0.99,0.0,2.89,1.0,2.0,0.0,2.0,1.0,4.0,1.89,3.05,1.11,1.0,0.0,0.0,2.89,1.89,0
1.99,0.0,1.99,5.96,1.99,2.99,0.99,0.01,0.25,0.0,2.01,2.99,1.0,0.0,29.81,1.99,7.23,0.01,4.32,1.01,1.0,0.4,0.0,3.99,5.96,0
1.3,2.35,1.0,1.97,1.62,3.6,3.57,6.84,0.34,0.0,24.09,1.32,2.0,0.65,2.27,2.65,2.22,0.0,2.58,1.0,1.0,0.0,0.0,1.68,1.68,0
0.29,0.0,1.0,0.86,0.29,4.42,0.86,7.14,0.2,0.0,16.84,1.43,2.86,1.71,6.14,1.86,8.36,0.29,3.22,0.43,1.0,0.0,0.0,2.0,0.0,0
0.0,7.59,1.0,0.0,0.0,1.0,0.0,0.0,3.42,0.0,7.64,1.0,0.05,0.95,0.0,0.05,0.0,0.0,0.41,0.05,1.0,0.05,0.0,1.95,0.0,0
1.58,0.0,1.4,1.6,0.2,1.0,0.4,0.59,0.46,0.2,10.78,1.59,3.41,0.4,4.2,1.0,3.97,0.8,2.61,1.0,1.0,0.15,0.0,2.8,0.0,0
0.44,1.32,1.56,1.32,0.0,2.32,0.0,5.26,0.53,0.0,9.58,1.56,2.68,1.75,5.37,1.44,5.64,1.12,2.73,1.56,1.0,0.44,0.0,2.68,0.44,0
0.69,0.0,1.12,0.69,0.35,1.0,0.0,2.12,0.77,0.12,7.92,1.23,2.77,0.0,3.65,1.0,2.88,1.0,1.69,1.0,1.0,0.12,0.0,3.0,0.35,0
0.34,0.66,1.0,0.34,1.68,1.0,0.0,5.3,0.59,0.34,13.98,2.0,1.34,0.0,7.62,1.0,2.79,0.66,3.13,1.0,1.0,0.66,0.0,2.32,3.0,0
0.0,0.0,1.0,0.0,0.28,1.0,0.28,0.84,3.14,0.0,2.67,1.0,3.16,0.0,0.28,1.28,0.48,0.28,1.2,1.0,1.0,0.0,0.0,1.28,0.72,0
18.08,0.0,1.0,0.0,0.0,1.86,2.72,4.3,0.22,1.86,25.38,4.44,1.14,0.0,17.63,1.86,4.12,0.0,5.92,0.28,1.0,0.86,0.0,1.14,1.0,0
0.57,0.0,1.0,0.0,0.57,1.0,0.0,0.43,0.38,1.7,2.86,3.57,1.86,0.0,2.27,1.0,2.97,1.57,4.35,1.57,2.14,1.0,0.0,1.57,0.0,0
1.38,1.38,1.46,2.3,2.76,3.3,2.76,5.53,0.55,0.46,107.46,1.92,2.54,0.92,3.38,1.46,3.2,0.0,2.94,0.46,1.0,0.0,0.0,1.54,3.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.41,0.0,4.21,1.0,1.14,0.0,0.28,1.0,0.66,0.07,1.03,1.0,1.0,0.0,0.0,2.07,0.0,0
9.84,0.66,1.66,3.94,0.69,7.56,9.18,2.97,0.37,0.0,34.24,3.31,1.34,2.0,28.55,2.31,5.77,0.69,5.44,0.34,1.0,0.27,0.66,3.34,4.94,1
0.0,0.02,1.0,0.01,0.0,1.0,0.0,0.01,0.26,0.0,176.03,1.0,2.99,0.0,1.99,1.01,1.0,0.0,2.03,0.01,1.0,0.0,0.0,2.0,2.99,0
0.55,0.0,1.0,0.0,1.0,1.0,0.0,1.8,0.4,1.65,4.25,2.65,1.9,0.45,2.65,1.0,4.21,2.45,4.51,1.55,2.1,0.55,0.0,2.9,1.35,0
0.0,0.0,1.08,0.0,0.92,1.0,0.0,0.0,0.74,0.0,0.25,1.08,2.16,0.0,2.49,1.0,0.6,0.16,3.97,3.84,1.0,0.0,0.0,3.08,0.0,0
1.59,0.0,1.8,4.77,1.59,2.59,1.0,0.0,0.42,0.2,2.41,2.59,1.2,0.0,24.67,1.8,6.06,0.0,4.31,1.2,1.0,0.32,0.0,3.59,5.39,0
1.42,0.0,1.42,3.08,2.58,1.83,2.17,2.33,0.27,1.75,3.75,3.0,1.0,0.0,15.42,2.0,7.5,1.17,8.12,2.75,1.0,0.46,0.0,4.58,3.08,0
1.03,0.0,1.0,1.9,0.0,1.05,0.15,0.25,0.51,0.1,9.98,1.2,3.85,0.0,4.79,1.05,3.39,0.95,2.54,0.95,1.0,0.05,0.0,2.9,0.05,0
0.0,0.0,1.0,0.0,0.62,1.0,0.0,3.24,0.87,0.0,5.49,1.0,3.76,0.62,1.38,1.0,3.79,2.24,2.3,1.0,1.0,0.0,0.0,3.62,1.86,0
0.91,0.0,1.09,0.91,4.21,1.09,3.0,4.37,0.38,2.81,5.46,3.09,1.19,0.0,5.09,1.91,7.32,1.81,10.45,3.63,1.0,0.45,0.0,4.72,1.37,0
0.0,0.0,1.0,0.66,0.0,3.66,0.66,5.32,0.81,0.0,12.96,1.0,3.34,1.33,4.99,1.66,2.1,0.67,2.7,0.67,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.23,0.9,0.0,7.44,1.89,2.0,1.77,1.11,1.0,8.66,2.0,2.45,1.0,1.0,0.0,0.0,3.89,1.11,0
3.17,1.62,1.0,3.17,3.96,7.34,8.72,15.06,1.41,0.0,54.73,1.79,1.59,2.21,5.55,3.17,3.07,0.21,2.61,0.79,1.0,0.0,0.0,1.41,0.79,0
4.4,2.25,2.1,0.0,1.9,1.0,1.55,1.65,0.44,0.55,25.2,3.1,1.0,2.0,4.55,1.0,4.78,0.0,3.32,1.0,1.0,0.41,0.0,1.55,1.35,0
0.0,0.0,1.0,0.0,0.55,1.0,0.0,0.9,1.77,0.0,1.81,1.0,1.55,0.0,0.55,1.0,0.23,0.0,1.55,1.55,1.0,0.0,0.0,1.45,0.0,0
12.78,0.0,1.56,0.0,0.88,1.44,0.56,3.76,0.42,0.0,31.0,2.12,2.56,0.0,10.73,1.44,2.8,0.56,4.15,0.56,1.0,0.56,0.0,2.12,1.44,0
0.0,0.0,0.59,0.0,0.0,1.0,0.59,0.0,3.56,0.59,1.77,0.59,1.59,0.82,1.77,1.0,0.99,0.0,1.58,1.18,0.59,0.0,0.0,1.59,1.0,0
2.0,0.0,1.09,0.56,2.0,1.19,0.09,1.81,0.13,0.0,3.81,3.91,1.91,0.0,3.69,1.09,41.73,1.81,4.26,2.81,1.0,0.04,0.0,2.19,0.56,0
0.0,12.44,1.0,0.0,6.59,1.0,0.0,0.0,7.8,0.0,12.71,1.0,1.07,0.73,1.46,0.27,5.17,0.0,0.91,0.27,1.0,0.0,0.0,2.46,1.0,0
1.39,0.35,1.0,1.39,1.73,3.78,3.82,7.25,1.03,0.0,25.55,1.35,1.35,0.69,3.73,2.04,3.01,1.31,2.64,1.65,1.0,0.0,0.0,1.65,0.35,0
0.0,0.0,1.0,0.41,0.41,1.0,0.0,1.86,0.74,0.0,6.05,1.14,2.73,0.0,3.46,1.0,2.86,1.0,1.76,1.0,1.0,0.0,0.0,2.73,0.27,0
9.51,0.0,1.43,0.0,0.0,1.0,0.43,2.0,1.46,0.0,15.67,1.86,1.86,0.0,6.92,1.0,1.76,0.43,2.94,1.0,1.0,0.43,0.0,2.43,0.43,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.99,0.34,0.0,7.97,2.0,2.01,0.0,8.96,1.0,2.24,1.0,2.74,1.0,1.0,0.0,0.0,2.99,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.45,0.78,0.49,0.0,6.33,1.78,2.0,0.78,1.45,1.0,1.5,0.0,2.11,1.0,1.0,0.22,0.0,1.78,0.0,0
14.72,0.0,1.0,0.9,0.9,1.7,2.1,3.8,0.22,1.4,20.32,4.1,1.0,0.0,14.02,1.7,4.02,0.3,5.67,0.3,1.0,0.7,0.0,1.0,1.3,0
0.0,0.0,1.0,0.0,1.59,1.0,0.0,0.8,0.76,0.0,6.36,1.8,1.8,1.59,1.61,1.0,7.77,1.8,2.55,1.2,1.0,0.0,0.0,3.8,0.8,0
0.0,0.31,1.0,0.0,0.31,1.0,0.0,2.88,0.46,0.0,9.5,2.0,1.69,0.69,3.81,1.0,2.08,0.31,2.66,1.0,1.0,0.31,0.0,2.31,0.94,0
0.0,0.0,1.0,0.0,0.0,1.0,0.55,0.91,0.88,0.55,3.45,1.45,1.55,0.0,3.45,1.0,2.39,0.91,3.16,1.55,1.0,0.0,0.0,2.45,1.0,0
0.0,0.0,1.0,0.0,1.95,1.0,0.0,0.98,0.88,0.0,12.22,1.98,2.02,1.95,1.02,1.0,9.04,1.95,2.37,0.98,1.0,0.0,0.0,3.95,1.05,0
0.0,0.0,1.0,0.31,0.0,1.0,0.0,0.0,1.22,0.0,2.69,3.06,3.0,0.0,0.31,1.0,1.14,0.69,1.07,0.69,1.0,0.69,0.0,1.31,0.0,0
1.0,1.99,1.0,1.99,0.0,2.99,0.0,7.96,0.3,0.0,13.28,2.01,1.34,5.01,1.33,1.66,3.48,0.34,1.85,1.34,1.0,1.0,0.0,1.0,0.66,0
0.0,0.0,1.0,0.0,0.0,1.0,0.09,2.0,0.89,0.0,3.44,1.09,4.73,0.0,2.62,1.0,1.41,1.0,2.37,1.0,1.0,0.0,0.0,3.0,0.18,0
0.0,0.0,1.61,0.0,10.49,1.61,1.82,4.85,1.5,0.61,6.85,2.82,2.61,0.0,4.43,1.0,3.94,0.39,5.44,0.79,1.0,0.0,0.0,2.0,3.43,0
1.3,0.0,1.7,0.0,0.6,2.4,0.7,2.7,0.29,0.0,6.8,2.6,3.4,0.0,3.1,1.7,14.89,0.6,3.03,0.9,1.0,0.0,0.0,2.0,1.4,0
0.0,0.62,1.0,0.0,0.0,1.0,0.38,0.0,3.68,0.38,2.14,1.0,0.76,0.62,1.52,0.38,0.53,0.0,1.6,0.76,1.0,0.0,0.0,2.62,1.14,0
0.04,0.0,1.0,0.96,0.0,1.0,0.0,0.96,0.62,0.0,4.0,1.11,3.93,2.18,1.93,1.0,2.78,0.04,2.74,1.04,1.0,0.04,0.0,1.0,0.0,0
1.33,1.33,1.44,2.21,2.65,3.21,3.77,5.31,0.73,0.44,13.73,1.88,2.0,0.88,3.88,1.44,3.25,0.0,2.61,1.0,1.0,0.56,0.0,1.0,1.33,0
0.0,0.0,1.0,0.0,1.16,1.0,0.0,0.61,0.89,0.0,2.84,2.22,3.39,0.0,0.0,1.0,1.53,0.61,1.46,1.0,1.0,0.61,0.0,1.78,0.0,0
1.0,0.0,1.0,0.12,0.36,1.0,0.36,3.12,0.07,0.36,195.66,2.12,1.0,0.0,1.49,2.0,3.55,1.12,4.83,2.24,1.0,0.06,0.0,1.49,2.76,0
0.0,0.0,1.0,0.0,1.17,1.0,0.0,1.41,0.85,0.0,6.34,1.59,1.59,1.17,1.0,1.41,6.35,1.17,2.43,1.0,1.0,0.0,0.0,3.17,0.59,0
0.77,0.0,1.23,0.77,5.97,1.23,3.0,4.91,0.52,2.54,6.14,3.23,1.46,0.0,5.23,1.77,6.81,1.54,9.89,3.09,1.0,0.39,0.0,4.31,1.91,0
0.0,0.0,1.0,0.0,0.0,1.0,1.33,0.0,1.02,1.0,4.33,1.0,2.0,0.0,2.68,1.0,1.6,0.33,3.74,2.0,1.0,0.0,0.0,1.67,2.01,0
0.0,0.0,0.92,0.0,0.92,1.0,0.0,0.0,1.21,0.0,0.0,0.92,1.92,0.15,1.85,1.0,0.0,0.0,3.69,3.69,0.92,0.0,0.0,2.85,0.08,0
0.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,4.11,0.0,1.8,1.0,1.6,0.2,0.8,0.8,0.4,0.0,1.6,1.6,1.0,0.0,0.0,1.4,0.8,0
0.0,12.25,1.0,0.0,6.77,1.0,0.56,0.56,7.0,0.0,14.49,1.0,0.56,2.95,2.0,0.28,6.06,0.28,1.05,0.28,1.0,0.0,0.0,2.72,1.0,0
0.53,0.0,1.13,0.0,0.07,1.0,1.07,2.07,0.31,0.07,8.66,2.13,1.93,0.13,8.73,1.0,2.54,0.93,2.82,1.0,1.0,0.05,0.0,2.93,1.87,0
0.05,0.15,1.0,0.15,0.95,1.15,1.9,3.45,0.62,0.0,3.76,1.0,1.95,0.2,1.05,1.05,0.49,0.0,4.51,1.0,1.0,0.05,0.0,1.95,0.05,0
0.41,0.0,1.0,0.21,0.21,1.0,1.79,0.21,0.83,0.79,5.0,1.21,2.0,0.0,1.03,1.0,2.26,1.41,3.19,2.0,1.0,0.15,0.0,1.21,0.21,0
7.04,0.0,2.76,0.0,0.88,1.0,1.76,2.76,0.27,0.88,16.31,3.88,1.24,1.76,4.4,1.0,6.06,0.12,3.51,1.0,1.0,0.78,0.0,1.88,0.0,0
0.0,0.0,1.0,0.0,0.28,1.0,0.0,1.14,1.01,0.0,3.86,2.72,3.0,0.14,0.28,1.0,2.9,1.14,2.02,1.0,1.0,0.86,0.0,1.42,0.0,0
1.31,0.0,1.0,0.0,1.31,1.0,0.0,2.69,0.3,0.0,6.43,2.96,1.65,2.08,1.0,1.0,36.07,2.0,3.44,2.31,1.0,0.0,0.0,3.04,0.0,0
0.65,0.04,1.04,0.26,0.0,1.43,2.52,0.17,1.16,0.0,4.95,1.13,4.83,0.09,4.74,1.09,1.13,0.0,0.94,0.0,1.0,0.02,0.04,1.09,0.3,0
0.0,0.0,1.0,0.77,0.0,1.0,0.0,0.47,2.2,0.0,2.47,1.0,2.53,0.0,0.77,1.0,0.12,0.0,0.62,0.23,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,0.79,0.0,0.0,1.0,0.0,1.58,2.01,0.0,5.53,0.79,2.58,0.21,3.16,1.0,2.26,0.79,1.13,0.79,0.79,0.0,0.0,2.58,0.0,0
0.0,0.0,1.1,0.0,8.79,1.55,1.65,4.4,3.87,0.55,5.5,2.2,2.1,0.9,3.3,1.0,2.14,0.0,3.68,0.0,0.55,0.0,0.0,1.55,3.2,0
1.51,0.0,1.25,3.76,3.0,1.0,0.0,1.5,0.62,0.25,3.78,2.25,1.0,0.0,0.25,1.0,2.91,1.0,3.81,1.0,1.0,0.25,0.0,1.5,2.25,0
0.56,0.0,1.0,0.0,1.33,1.0,0.0,0.0,1.43,0.0,2.11,1.0,4.0,0.0,1.67,1.0,1.11,0.56,2.25,1.0,1.0,0.0,0.0,1.89,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.86,1.86,0.42,0.0,7.29,1.86,1.86,0.0,8.01,1.0,2.36,1.14,2.7,1.14,1.0,0.0,0.0,2.86,1.72,0
1.23,0.0,1.0,1.23,0.0,3.23,4.23,5.07,0.15,0.0,21.07,1.61,2.39,0.0,7.68,2.0,2.08,0.0,2.79,0.61,1.0,0.0,0.0,3.23,0.39,0
10.82,0.72,1.72,4.33,0.0,8.21,10.37,2.88,0.37,0.28,35.73,3.16,1.28,1.44,32.12,2.44,3.23,0.0,6.25,0.56,1.0,0.29,0.72,2.72,5.88,1
